Bin	TCGA-BT-A3PJ	TCGA-DK-A1A7	TCGA-FD-A3N5	TCGA-FT-A3EE	pooled_low_WT	TCGA-BL-A13J	TCGA-BT-A20T	TCGA-BT-A20V	TCGA-BT-A2LA	TCGA-DK-A1A5	TCGA-DK-A1A6	TCGA-DK-A1AA	TCGA-DK-A3IL	TCGA-GD-A2C5	TCGA-H4-A2HQ
chr8-28010001-29010000	1.18421	0.892857	0.189753	1.14068	0.422961	0	0.826446	0.35461	0.338983	0.323625	0.552486	0	1.24481	0	0.344828
chr8-29010001-30010000	0.557103	0.742115	0.595238	0.687285	0.556931	0	1.24611	0.666667	0.903614	0.694444	0	0	1.14723	0.331126	0.261552
chr8-30010001-31010000	1.19403	0.70922	0.391007	0.358423	0.475907	0.299401	0.613497	0	1.53846	1.00334	0.718133	1.58228	0.93633	0.302115	0.252951
chr8-31010001-32010000	0.981767	0.891266	0.57971	0.993377	1.70184	1.86335	3.37838	0.813008	2.38095	1.53846	1.99637	1.88172	0.6	1.29032	0.848176
chr8-32010001-33010000	1.84136	0.584795	0.692384	1.0989	1.0142	0.859599	1.04895	0	1.65563	0	1.36986	1.3624	0.852878	0.330033	0.750469
chr8-33010001-34010000	0.423131	0.189753	0.689655	1.70648	1.30024	0.664452	2.07715	1.33333	1.73611	2.75862	2.73723	2.15385	1.16279	1.69492	0.975177
chr8-34010001-35010000	1.0043	1.72745	0.475285	0	2.69523	1.35135	3.85757	0.769231	3.77358	2.91971	3.77734	5.67823	2.2449	2.31023	1.88679
chr8-35010001-36010000	1.49254	1.42857	0.387973	1.48148	2.65201	4.24837	1.82371	0.662252	1.14943	1.73611	2.88066	2.28758	2.04082	2.26537	1.34409
chr8-36010001-37010000	1.01449	0.724638	0.801603	3.21285	1.47256	3.003	3.33333	0.398406	2.59259	1.10294	2.96296	3.58209	2.14844	2.96736	1.07817
chr8-37010001-38010000	0.803213	0.862069	0.465983	0.689655	0.4662	0.914634	0.824176	0.630915	1.23839	2.6936	0.731261	0.60241	1.25448	0.628931	0.0881057
chr8-38010001-39010000	1.72643	0.379507	0.564972	0.701754	1.20265	0.58309	0.273224	0.344828	1.25	2.85714	1.06572	0.275482	1.0929	0.641026	0.454545
chr8-39010001-40010000	0.740741	0.595238	0.576369	1.11524	0.764818	0.325733	0.564972	1.09091	0.719424	0	0.750469	0.634921	1.20482	0.318471	1.27389
chr8-40010001-41010000	1.01892	0.18315	0.756859	2.5	1.24102	1.16279	1.5625	0.70922	0.934579	0.816327	1.11524	1.6129	1.13422	1.88088	1.16487
chr8-41010001-42010000	0.939597	0.993377	0.934579	1.72414	0.86815	1.1236	1.10803	0.986842	0.591716	0	0.702988	0.280899	1.2844	0.606061	0.510638
chr8-46838888-47838887	1.5493	0.71048	0.775194	1.9802	1.71045	2.38095	1.7094	1.35593	2.17391	1.85874	2.0794	2.99003	1.27737	3.07692	2.97565
chr8-48838888-49838887	1.56919	1.95382	1.44665	0.986842	1.10227	0.636943	0.531915	0.395257	1.58228	0.701754	0.380228	0.573066	0	0.857143	1.01758
chr8-49838888-50838887	1.66205	1.68421	0.990099	0.689655	0.775194	0.573066	0.655738	0.763359	0	1.25523	0.558659	0.914634	0.201207	1.1194	1.88679
chr8-50838888-51838887	1.53631	0.391389	2.28401	1.00671	2.22522	1.84049	2.65487	2.31481	0.392157	0.3663	2.23124	0.634921	0	1.71233	1.88341
chr8-51838888-52838887	1.3459	0.94162	1.18577	1.71233	1.41509	0.879765	0.588235	2.37154	0.3663	0.743494	1.28676	0	0.212766	1.18694	2.10526
chr8-52838888-53838887	0.865801	1.10701	1.21704	2.57235	0.773694	0.671141	0.817439	0.706714	0.704225	1.13636	0.728597	0.574713	0.203666	0.325733	1.35593
chr8-53838888-54838887	1.60643	1.49813	0.69869	1.59236	1.00313	1.26183	0.867052	2.15827	0	0.363636	0.361664	0	0.358423	1.94805	1.50094
chr8-54838888-55838887	0.851064	2.15054	1.36054	1.2945	0.967352	0.980392	1.12676	0.35461	1.94805	0	0.736648	1.19403	0.564972	2.48447	1.62532
chr8-55838888-56838887	1.07383	1.99637	1.03286	1.47059	1.57035	2.19436	1.66205	1.41343	1.05634	1.08303	2.06379	1.89274	0.608519	0.30303	3.47418
chr8-56838888-57838887	0.417246	1.74419	1.55251	2.62295	1.67959	0.859599	2.08333	0.328947	1.86567	2.37154	3.86179	2.54777	0.560748	1.31148	2.94118
chr8-57838888-58838887	1.00575	0.938086	1.39276	1.8315	1.26984	1.60256	2.12766	1.42857	0.371747	2.20588	2.14669	2.8481	0.619835	1.04895	2.2686
chr8-58838888-59838887	0.990099	1.34357	1.78218	1.0989	0.372671	1.24224	0.872093	0.724638	2.08333	1.50943	1.46252	0.923077	0.408163	1.26582	1.31926
chr8-59838888-60838887	1.15774	1.53846	0.551978	1.53257	1.39276	1.82371	2.1148	0	1.12782	2.20588	1.70778	2.44648	1.05932	1.81159	3.23194
chr8-60838888-61838887	0.858369	0.550459	1.16959	0.8	1.55569	0.9375	0.797872	1.07143	0.352113	0.37594	0.386847	0.621118	1.01215	1.21951	0.979519
chr8-61838888-62838887	0.964187	0.722022	1.8591	2.20588	0.960922	1.21951	0.28169	1.56863	2.26537	0.746269	1.35135	0	0.218341	0.96463	0.45045
chr8-62838888-63838887	1.79372	0.579151	0.978474	2.52708	1.12045	0.925926	0.955414	1.65289	0.4	1.09091	0.788955	1.06007	0.582524	0.877193	1.02041
chr8-63838888-64838887	1.07692	0.56391	1.25	1.04167	1.19284	1.26984	2.14067	3.01887	1.16279	0.806452	2.07547	3.33333	2.08729	2.2082	3.45409
chr8-64838888-65838887	1.58501	0.795229	1.02041	2.27273	1.42857	1.40845	1.26582	2.83401	1.74825	2.83401	2.97398	2.58065	2.90698	2.91971	3.90554
chr8-65838888-66838887	0.94086	1.32075	1.08161	2.28137	0.717547	0.884956	0.847458	2.03252	1.5444	0	1.7341	0.285714	1.01215	1.39373	1.98198
chr8-66838888-67838887	1.1236	0.884956	1.53689	0.699301	0.56926	1.43678	0.58651	0.363636	0.986842	0.740741	0.576923	1.25	1.14286	0	0.624442
chr8-67838888-68838887	1.47275	2.16963	1.341	0.632911	0.776699	0.630915	0.293255	0.321543	0.342466	1.10701	1.33333	0.630915	0.814664	0	0.729927
chr8-68838888-69838887	1	1.33843	0.699301	1.11111	1.57859	1.65746	1.41243	1.1236	1.79211	1.21951	2.10728	2.42424	0.575816	3.10078	3.51027
chr8-69838888-70838887	1.80305	1.5625	1.43816	2.18182	2.77045	2.33236	1.39276	1.10294	2.28758	2.23048	2.6	0.334448	1.49254	2.3569	2.50432
chr8-70838888-71838887	0.981767	0.606061	0.91659	2.3166	1.30923	0.291545	0.895522	1.42857	0.353357	1.13636	1.32075	1.23839	0.779727	0.321543	0.903862
chr8-71838888-72838887	0.862069	1.91205	1.12782	0.732601	1.91041	1.77515	3.92749	2.7451	3.81679	0.687285	2.32975	1.66667	1.49254	0.990099	3.04613
chr8-72838888-73838887	1.80055	0.892857	1.63619	1.36986	1.93076	1.52439	3.02115	3.02013	1.71821	0.796813	3.00752	1.82927	1.4553	2.5641	2.78777
chr8-73838888-74838887	1.13798	1.53551	1.4549	0	0.861538	0.564972	0.589971	1.38408	0.330033	1.13208	0.183486	0.983607	1.4	0.662252	0.818926
chr8-74838888-75838887	0.927152	0.557621	0.949668	0.333333	1.13865	0.319489	1.78042	0	1.79856	1.8315	2.59481	3.16456	0.952381	1.16959	2.18839
chr8-75838888-76838887	1.31387	1.03093	1.2963	1.94805	1.97628	3.10734	3.38462	2.78884	1.20482	2.04082	3.0888	1.32013	1.17878	1.77515	2.21198
chr8-76838888-77838887	1.13475	0.910747	1.50659	2.89855	2.71588	2.37389	2.02312	3.14685	2.84553	2.7668	4.03509	4.64396	2.7451	1.65017	3.71681
chr8-77838888-78838887	1.43678	0.6	0.946074	1.14943	1.70882	1.82371	3.4384	2.7668	2.34375	1.63265	3.87931	1.73913	1.55039	5.06329	2.77033
chr8-78838888-79838887	1.04012	0.976562	1.03306	0.793651	1.42954	0.611621	0.308642	1.90114	1.13636	0.826446	0.764818	0.328947	0.585938	1.07143	0.964067
chr8-79838888-80838887	1.09739	0.723327	1.38122	1.34228	0.714286	0.561798	1.08401	0.719424	1.47059	1.53257	0.94162	0.331126	1.06157	0.643087	0.777202
chr8-80838888-81838887	0.535475	1.29151	1.7769	2.12014	0.416171	1.20846	0.288184	0	0.9375	0.348432	0.713012	0	0.181488	0.306748	1.07143
chr8-81838888-82838887	1.2987	2.04842	0.868726	0.358423	1.07239	0.271739	0.60423	0.993377	1.6129	0.784314	0.879121	0.319489	0.764818	0.34965	0.434028
chr8-82838888-83838887	1.25174	0.551471	1.06178	1.77936	1.53203	1.80723	1.50602	3.78788	2.27273	1.92308	1.32576	0.952381	1.2959	1.85759	3.44219
chr8-83838888-84838887	2.2567	1.91571	1.1846	1.70648	3.03439	6.45161	5.38721	5.40541	2.53623	2.5974	4.92701	3.95137	1.84805	3.28467	4.53737
chr8-84838888-85838887	1.48148	1.77515	1.15274	0.694444	2.12474	4.51613	1.64474	3.30882	2.89256	3.96825	2.56881	3.57143	3.0888	3.7037	4.21245
chr8-86838888-87838887	0.530504	0.56926	0.664767	0.77821	1.20724	0	0.643087	0.416667	1.40845	1.85874	0.193798	1.58228	1.0101	1.89274	1.93152
chr8-87838888-88838887	1.70279	0.934579	1.60075	1.55039	2.86645	1.66113	1.88088	3.2491	1.82482	2.59259	2.77778	2.75482	1.59046	1.88679	4.39252
chr8-88838888-89838887	2.41135	2.12355	1.35005	1.1194	2.65734	1.50602	1.22324	1.8797	0.743494	1.49254	2.59259	1.92308	1.02669	1.84615	3.50719
chr8-89838888-90838887	1.67173	0.948767	1.14504	2.95203	1.53846	0.595238	0.887574	2.69231	0.411523	1.10701	1.48976	0.934579	0.843882	0.347222	1.19816
chr8-90838888-91838887	1.83357	1.07914	0.589971	0.347222	1.53949	1.18694	1.15607	1.79211	0.772201	1.09091	0.357782	0.58309	0	0	1.27042
chr8-91838888-92838887	1.97183	1.18812	0.684932	0.328947	1.50685	0.684932	1.36986	1.1583	0.738007	0.77821	0.364299	0.974026	0.609756	0.625	1.50177
chr8-92838888-93838887	3.15956	0.804829	0.979432	2.45614	1.9802	2.43902	1.5528	1.92308	2.20588	0.775194	1.52964	0.589971	1.05932	2.06186	2.55242
chr8-93838888-94838887	0.868307	1.34615	1.05769	2	0.934579	1.91693	1.46199	1.41343	0.384615	1.15385	1.64835	0.293255	0.740741	1.75439	0.630631
chr8-94838888-95838887	2.07469	1.31332	0.678952	1.13636	0.658288	0.292398	0.60423	1.03093	1.21581	0.714286	0.899281	0.619195	1.12782	1.51976	0.855432
chr8-95838888-96838887	1.20846	0.982318	0.782779	1.94553	1.07256	0.619195	0.598802	1.06383	1.38889	0.680272	1.16732	0.828729	0.392927	0.321543	0.875657
chr8-96838888-97838887	1.17302	1.03093	1.50376	1.07143	0.764331	1.94444	0.917431	1.1194	2.3166	1.02389	1.38067	1.3245	1.67598	0.636943	1.03717
chr8-97838888-98838887	1.2012	1.52381	1.2884	1.1236	0.811993	0.298507	1.41243	0	0.961538	1.83824	1.16054	0.890208	0.56926	0.60241	0.529101
chr8-98838888-99838887	0.719424	1.30841	0.92081	1.23839	1.12219	0.60423	0.58651	1.07143	0.647249	1.38889	0.571429	0.302115	0.553506	0.298507	0.458295
chr8-99838888-100838887	1.02041	2.64228	0.850662	0.35461	1.27688	0.859599	0.291545	1.36986	0.34965	0.647249	0.764818	0	1.17417	0.321543	1.30597
chr8-100838888-101838887	1.49254	1.63043	1.12888	1.8315	0.480192	0.588235	1.06383	0	2.17391	0.980392	0.990099	0.33557	0.369686	1.40845	0.525394
chr8-101838888-102838887	0.529101	1.24334	1.52439	1.04895	0.534442	0.810811	0.56338	0.694444	1.70068	0.70922	1.9084	0	0.177305	0.589971	0.430663
chr8-102838888-103838887	1.38313	1.99203	0.573066	1.65017	0.821226	0	0.554017	1.02041	0.60241	0.355872	0.922509	0.917431	0.198413	1.07527	0.701754
chr8-103838888-104838887	1.37931	1.88324	0.867888	2.3166	0.85922	0	0.294985	1.47601	0.803213	0.664452	0.389105	0.60241	0.740741	0.324675	1.00733
chr8-104838888-105838887	1.30246	1.08303	1.42586	0.613497	1.10461	1.71821	1.30719	1.48699	0.364964	1.37457	1.1811	1.59236	0.986193	0	2.07075
chr8-106838888-107838887	2.33645	1.36452	1.39276	1.05634	0.628053	0.974026	0.898204	2.18978	0.862069	1.05634	0.996016	0.295858	0.4329	0.304878	0.776531
chr8-107838888-108838887	1.95531	1.40562	1.38376	1.3986	1.23119	2.2293	1.7094	2.75862	2.8	2.1978	1.31827	2.7439	1.15163	1.0101	3.087
chr8-108838888-109838887	0.928793	1.12994	1.12705	1.14943	1.64046	1.84049	2.5	1.50376	1.5748	3.27273	1.86722	2.46154	0.601202	1.08303	2.16638
chr8-109838888-110838887	1.5942	1.0352	1.07317	2.4055	1.61517	1.10497	1.44509	0.390625	0.367647	3.6	1.50094	1.53846	1.1811	1.21212	2.45747
chr8-110838888-111838887	1.93103	1.43737	0.93985	2.4055	1.9437	2.57143	2.1021	3.40136	3.29218	2.26415	1.50094	0.892857	0.967118	2.7972	3.62319
chr8-111838888-112838887	1.0043	0.904159	1.94553	2.26537	3.84078	4.7619	3.35366	4.6332	1.43885	1.31148	2	5.75758	3.08642	4.57516	5.39305
chr8-112838888-113838887	2.35131	0.369004	1.71946	1.74216	2.54403	2.95082	2.52809	4.51389	1.17188	2.5641	1.82186	4.3771	1.03306	1.65017	2.82686
chr8-113838888-114838887	1.83099	1.77165	1.89573	2.13523	3.48361	1.51057	4.2042	3.16901	2.72374	4.5977	3.14342	4.98442	1.98807	2.8754	4.99124
chr8-114838888-115838887	1.08401	2.24033	1.6815	2.9304	3.59079	3.92749	5.18293	8.22511	1.47601	4.23077	4.10156	5.28053	2.89256	2.6936	5.6391
chr8-115838888-116838887	2.03193	0.743494	1.04962	2.55474	3.09491	3.53698	1.14943	3.0888	1.65289	2.48963	4.72441	2.32558	2.3166	3.125	3.38664
chr8-116838888-117838887	0.55325	1.13852	1.48561	0.70922	2.38257	4.1791	0.909091	2.17391	1.01351	2.03252	2.74223	1.96721	1.41129	2.65781	2.6087
chr8-117838888-118838887	2.11864	1.43737	1.61597	1.43885	0.732357	1.91693	2.60116	1.55039	0	1.10294	2.35294	0.651466	1.53551	0.980392	2.09663
chr8-118838888-119838887	1.18421	0.892857	1.1257	0.645161	0.832266	0.298507	0.877193	0.371747	0	0.711744	1.60142	0.60423	1.32576	0.316456	0.607112
chr8-119838888-120838887	0.710227	0.374532	0.841121	1.10701	1.12583	1.20846	0.316456	0.803213	0.738007	0.398406	0.994036	0.890208	0.612245	1.27796	1.02302
chr8-120838888-121838887	0.712251	0.982318	1.49393	1.30293	1.15459	0.920245	0.890208	1.41343	0.340136	0.369004	0.378788	0.617284	0.8	0.900901	2.16022
chr8-121838888-122838887	1.04322	0.961538	0.764818	0.749064	1.21639	2.28758	1.4245	0.664452	1.5748	0.3663	0.589391	1.29032	0.188324	1.02389	1.00917
chr8-122838888-123838887	1.68539	0.915751	0.849057	0.647249	1.10032	0.60423	0.58309	0	1.0453	0.378788	0.984252	0.314465	0.589391	1.79641	0.921659
chr8-123838888-124838887	1.38122	0.338409	0.957854	1.34228	1.04773	0.657895	0.544959	0.711744	0	0.666667	0.555556	1.47493	0.556586	0.617284	0.509338
chr8-124838888-125838887	1.76152	0.743494	0.983021	1.16279	0.484555	0.940439	0.862069	1.48148	1.2012	0.657895	0.515464	0.321543	0.200401	0.343643	0.337553
chr8-125838888-126838887	0.699301	0.352734	1.33929	1.35593	0.30581	0.591716	1.51515	1.03806	1.30719	0.33557	0.185185	0.306748	0.583658	0.615385	0.721371
chr8-126838888-127838887	0.275482	0.592885	0.948767	2.8	0.972763	1.23457	0	0.699301	2.43902	1.16732	0.754717	0.621118	0.556586	0.660066	1.03896
chr8-127838888-128838887	0.297177	0.596421	0.487805	2.14286	0.617665	1.11732	1.31579	0	0.3367	0.699301	0.189036	0.307692	1.17878	2.0339	0.338409
chr8-128838888-129838887	1.4771	1.56556	0.835655	1.33779	0.502197	1.27389	1.52905	0.641026	0.714286	0.409836	1.34357	0.900901	0.735294	0.677966	0.635786
chr8-129838888-130838887	1.1713	0.749064	1.21043	2.7668	1.70532	1.25786	1.53846	1.1194	0.704225	0.83682	1.40845	0.651466	1.06383	2.2508	0.993049
chr8-130838888-131838887	0.715308	1.29151	1.00091	0.355872	1.25313	1.15274	0.265957	1.28205	0.634921	1.04895	0.52356	0.289017	0.190114	0	0.848176
chr8-131838888-132838887	1.01892	0.727273	1.09453	1.42857	1.64366	5.28053	0.617284	0.434783	1.0453	1.48148	2.62097	2.33236	1.56863	0.632911	3.65169
chr8-132838888-133838887	0.665779	1.38067	1.24666	1.4652	1.24533	0.316456	3.45912	2.00803	0.716846	0.378788	0.948767	0.879765	0.767754	0.943396	2.09854
chr8-133838888-134838887	0.285307	1.11524	1.05769	3.28467	0.968661	0.573066	1.42045	0.334448	1.5873	0.677966	0.179856	1.76991	0.929368	0	0.715564
chr8-134838888-135838887	0.70028	0.739372	1.03676	2.33333	1.01652	0.31348	1.44928	0.711744	0.343643	0.334448	0.367647	0	0.779727	0.310559	0.964912
chr8-135838888-136838887	0.548697	1.27505	0.931966	1.51515	2.16049	1.15942	0.539084	1.00334	1.36986	1.5748	1.60321	0.628931	1.81488	1.25392	2.52936
chr8-136838888-137838887	1.04167	1.14286	1.72764	2.53623	3.38983	2.14067	1.9943	3.27273	1.98675	1.52672	1.61943	2.59366	1.43149	2.83688	4.85793
chr8-137838888-138838887	0.995733	1.30841	0.835655	1.89394	3.67213	3.15457	4.24929	2.57353	2.65152	2.46479	1.81818	2.35988	0.606061	3.19489	4.31985
chr8-138838888-139838887	0.843882	0.551471	1.8393	1.89394	2.43598	2.20994	2.55682	1.9802	1.62866	3.13725	2.85171	3.30033	0.932836	4.947	3.78188
chr8-139838888-140838887	1.09589	1.79641	1.17878	1.02389	1.18044	0.536193	2.22841	1.91693	2.41379	2.43056	1.52672	0.797872	1.27505	1.2945	2.08514
chr8-140838888-141838887	0.660502	1.41509	0.849858	1.2987	0.48	0.8	1.30208	1.12045	0.744417	0.900901	1.05448	0.819672	0.884956	0.326797	0.676819
chr8-142838888-143838887	0.576037	0.967742	0.899281	1.91083	1.17758	0.510204	0.987654	0.923077	0.659341	0.900901	1.09546	0.995025	0.8	0.511509	1.14473
chr8-143838888-144838887	0	1.26382	0.84674	1.52905	0.7109	0.242718	1.63551	0.52356	0.986193	0.914634	0.757576	0.47619	0.953895	0.243902	0.840336
chr9-1010001-2010000	0.597907	0.581395	1.02996	0	1.2	0.60423	1.14613	0.809717	0.352113	0	0.715564	0.331126	1.18343	0.649351	0.365965
chr9-2010001-3010000	1.04478	0.37037	0.956938	0.369004	0.375	0.671141	0.573066	1.48699	0	0	0	0.58651	0.980392	1.06383	0.179533
chr9-3010001-4010000	1.81818	1.03093	0.661001	0.722022	0.510204	0.906344	0.291545	0.701754	0	1.11111	0.77821	0.589971	0.380228	0.30303	0.259516
chr9-4010001-5010000	1.34953	0.585938	1.13529	0.355872	0.905563	0.869565	0.280112	1.01695	0	1.03448	0.197239	0.294985	0.795229	0.340136	0.264784
chr9-5010001-6010000	0.83682	0.353357	1.07108	0	0.306937	0	0	1.50376	0	0.401606	0.587084	0	1.02041	0	0.337838
chr9-7010001-8010000	2.42424	0.399202	1.51659	0.719424	0.736278	0.326797	0.291545	2.37154	0.362319	1.59363	0.912409	0.58309	1.21704	0.643087	0.448833
chr9-8010001-9010000	1.56472	0.988142	2.09324	1.06762	1.50131	0.917431	1.08992	3.89105	0.682594	0.796813	1.30841	0.647249	1.45228	1.77515	1.26927
chr9-10010001-11010000	2.5825	1.90311	2.07715	0.371747	3.35796	1.65563	4.1958	3.1746	0.806452	0.395257	3.84615	2.67857	2.92887	5.62914	1.22915
chr9-11010001-12010000	2.17391	0.574713	1.5984	0.364964	1.92705	1.88088	4.65839	3.05677	0.803213	1.71233	3.13725	2.12766	2.21239	2.48447	2.44344
chr9-12010001-13010000	1.13314	0.590551	1.2476	0	1.14787	0.874636	0.636943	3.43511	0.749064	1.21457	2.94737	1.52905	1.8595	3.9604	0.790861
chr9-13010001-14010000	1.26939	1.51515	1.55642	0.341297	0.871898	0	1.21212	1.10701	0.423729	1.07143	1.00604	0.641026	0.733945	1.00671	0.377715
chr9-14010001-15010000	1.20321	0.919118	0.976562	0.347222	0.572155	0	0.615385	1.44404	0	0	0.186567	0	0.408998	1.62866	0.249792
chr9-16010001-17010000	0.848656	1.17188	1.22757	3.0888	0.855746	1.13314	0.297619	0.671141	1.33779	0.364964	1.72745	0.555556	1.82556	0.588235	0.716204
chr9-17010001-18010000	0.83682	1.0846	1.09453	0.367647	0.955414	0.877193	0.884956	1.19522	0	1.84502	1.8622	0	1.59363	1.53374	0.345423
chr9-18010001-19010000	1.10803	0.382409	1.36986	1.02389	0.456323	0.892857	0.3003	1.04895	0.348432	0.340136	1.3834	0.619195	1.54143	0.923077	0.430663
chr9-19010001-20010000	1.96078	0.352734	1.10775	0.357143	0.784077	1.69972	0	2.38095	1.39373	1.45455	2	0.294985	0.372439	1.57233	0.272975
chr9-20010001-21010000	0.753012	0.409836	1.4313	0	0.655308	0.643087	0.321543	0.383142	0.383142	0	0.814664	0.303951	0.816327	0.322581	0.526316
chr9-21010001-22010000	1.12202	0.374532	1.76298	2.07612	0.327011	1.23839	0	2.13523	0.324675	0.3367	0.881834	0	1.64271	1.27796	0.179856
chr9-22010001-23010000	1.38675	0.754717	1.34615	0.806452	0.67981	0	0	1.69492	0.692042	0	1.40281	0	1.75781	0.666667	0.642202
chr9-23010001-24010000	1.10236	0.735294	1.07431	0.673401	1.30208	0	0.57971	1.16279	1.43885	0.749064	1.10092	0.597015	0.407332	1.40351	0.938567
chr9-24010001-25010000	1.50602	1.1811	1.39276	1.04167	2.20441	0.874636	1.23457	1.20482	1.69492	0.740741	3.0303	2.06897	2.55403	2.00669	1.46654
chr9-25010001-26010000	0.722543	2.28571	0.968992	1.43369	0.963524	0	0.288184	0.371747	1.13208	1.18577	0.77821	0.877193	1.93548	1.01351	0.977778
chr9-26010001-27010000	1.38122	1.07527	1.24046	0.996678	0.73187	2.1021	1.20482	0.403226	0.361011	0.784314	1.45228	1.25786	0.972763	1.84615	1.26812
chr9-27010001-28010000	0.580552	1.54739	0.891089	0.833333	0.732845	0	0.560224	1.04895	0.33557	0.334448	0.742115	0	1.50659	0.589971	0.667939
chr9-28010001-29010000	1.91176	1.20968	2.19256	0.671141	1.56356	1.8018	0.324675	1.10701	2.78884	1.41343	1.02249	0.617284	1.26582	2.08333	0.531444
chr9-29010001-30010000	1.14613	1.48423	1.34228	0	1.3708	2.38806	3.03951	1.2987	1.06762	0.757576	3.38266	0.294985	2.23577	1.1194	1.20037
chr9-30010001-31010000	1.26761	0.927644	1.9019	0.738007	1.49051	2.28758	0.613497	0.724638	3.40426	1.45455	2.01465	0.917431	1.76817	2.2293	1.02041
chr9-31010001-32010000	1.43885	0.391389	0.863724	0.347222	1.24654	0.831025	0.643087	0.77821	1.9685	1.17647	1.34875	0.331126	1.86916	2.44648	0.99728
chr9-32010001-33010000	0.42735	0.175439	0.585366	0.655738	0.780234	0.285714	1.42857	0.401606	0.699301	0.763359	1.5444	0	0.819672	0.660066	0.820419
chr9-35010001-36010000	0.798935	2.18182	1.23574	1.01351	0.355872	0.568182	0.284091	0.673401	1.16959	0.378788	0.94162	0	0.724638	0.283286	0.445236
chr9-36010001-37010000	1.06101	0.375235	0.756144	1.01351	0.624645	0	1.11421	0.307692	0.282486	0.333333	1.02215	0.3003	1.13208	0.578035	0.256191
chr9-37010001-38010000	1.24309	0.70922	1.19048	0.673401	0.76157	0	1.31234	0.980392	1.5528	1.03806	0.363636	0.977199	1.0989	1.27796	0.345125
chr9-71367680-72367679	1.35318	1.1976	1.11008	1.3468	0.495356	0.285714	0.282486	0.687285	0.643087	0	0.194932	0.628931	1.27932	0.31746	0.263852
chr9-73367680-74367679	1.66415	0.760456	0.75543	2.61194	0.938967	0	1.34228	2.91971	1.13636	1.50943	0.391389	0.591716	0.200401	0.340136	0.438596
chr9-74367680-75367679	1.02639	1.1257	0.835655	0.77821	0.492308	0	0.576369	0	0.338983	0.689655	0.378072	0.609756	0.998004	0.613497	0.265957
chr9-75367680-76367679	0.826446	1.0395	1.25604	1.6129	0.459921	0.315457	0.877193	0.429185	1.63934	0.369004	1.09091	0	0.806452	1.03806	1.08893
chr9-76367680-77367679	0.628931	1.1194	0.931099	1.09489	1.52926	0.934579	0.980392	0.784314	2.18978	1.71233	1.00604	0.923077	1.94805	2.06897	1.07817
chr9-77367680-78367679	0.987306	0.927644	1.42586	0.321543	1.04031	0.687285	0.931677	1.58103	0.373134	0.78125	0.521739	0	1.417	0.660066	1.07527
chr9-78367680-79367679	1.1065	0.179211	0.962464	0.341297	0.612745	1.5015	0	0.699301	1.42349	0.353357	1.18812	0.315457	1.13208	0	0.515907
chr9-79367680-80367679	0.990099	1.31579	1.0978	1.03806	0.499064	0	0	0	1.31579	0.364964	0.195695	0.96463	0.986193	0.311526	0.355872
chr9-80367680-81367679	0.875912	0.723327	0.649351	0	0.686213	0.589971	1.16618	0	0.706714	0	0.740741	0	0.817996	0	0.267857
chr9-81367680-82367679	1.01156	1.54739	0.842993	0.749064	0.730897	1.35135	0.581395	1.14504	2.20588	0.772201	0.787402	0.810811	0.412371	0.31348	0.26455
chr9-82367680-83367679	1.62003	1.44928	1.1396	1.11111	1.47256	1.91781	1.86916	1.58103	1.4652	1.14504	1.1257	0	2.01207	0.983607	1.2766
chr9-83367680-84367679	1.11888	1.01626	0.831025	0	1.10175	0.900901	0.57971	1.05634	3.0303	0	1.14943	0.657895	1.78926	0.884956	0.595238
