Bin	pooled_low_Mutant	TCGA-BT-A3PJ	pooled_low_WT	TCGA-BT-A20T	TCGA-BT-A2LA	TCGA-BT-A3PH	TCGA-CF-A27C	TCGA-DK-A1A5	TCGA-DK-A1A6	TCGA-GD-A2C5	TCGA-H4-A2HQ
chr7-138054332-139054331	2.26843	0.44843	0.819672	1.29683	0.530504	1.94085	0.57971	0.858369	1.89274	0.862069	0.423729
chr7-141054332-142054331	0.917431	0.511509	1.6174	0.543478	0.246305	0.859599	0.847458	0.976139	0.862069	1.1745	1.0101
chr7-144054332-145054331	1.36187	0.259291	1.2318	1.34529	1.84697	0.453309	0.274725	0.657174	0.462963	1.95035	0.643087
chr7-145054332-146054331	1.20968	0.811542	2.13106	1.53203	1.41844	0.886525	2.38095	1.3363	1.15942	1.71527	2.2541
chr7-150054332-151054331	1.45985	0.436681	0.80819	1.37174	1.44578	1.52236	0.314465	1.31579	1.74165	1.27971	1.14583
chr7-151054332-152054331	1.11732	0.938967	0.828729	0.415512	1.19048	2.48329	0.617284	1.33038	1.02489	3.58491	1.07181
chr7-155054332-156054331	0.665557	0.777874	0.975081	2.10526	1.2987	1.51659	1.63488	1.43014	0.851064	1.50943	0.31348
chr7-156054332-157054331	1.13422	0.933707	0.711549	1.08696	0.977995	0.825688	0.277008	1.16525	0.420168	0.856164	1.11336
chr7-157054332-158054331	0.914077	0.392542	0.989011	1.04031	2.2113	0.970874	1.14613	1.24434	0.886263	1.07914	1.74538
chr7-158054332-159054331	0.694444	1.04348	0.712719	1.44168	1.45278	1.0223	1.11732	0.780379	0.749625	2.06767	1.18227
chr8-1010001-2010000	0.707965	1.14336	0.564972	1.16429	0.717703	1.23574	0.617284	0.539374	1.38504	0.735294	0.421496
chr8-2010001-3010000	0.504202	0.726612	1.35699	1.89702	2.69608	1.06572	1.15607	0.749465	0.965517	0.499168	1.34436
chr8-4010001-5010000	0.760456	1.18505	1.34454	1.52144	2.74314	1.45349	0.297619	0.220507	0.900901	0.385356	1.02459
chr8-5010001-6010000	0.548446	0.960615	1.21887	1.68176	3.27869	1.89573	2.5974	0.446429	0.826446	0.470958	1.14226
chr8-9010001-10010000	0.186916	1.01095	1.10132	1.23305	1.43198	0.555042	1.42045	0	1.02941	0.502513	0.570342
chr8-10010001-11010000	0.524476	1.1245	0.911528	0.910273	1.01781	1.28676	0	0.993377	0.686813	0.352734	0.521376
chr8-13010001-14010000	0.559701	0.547945	1.59067	1.19205	1.49254	1.44274	0.931677	0.648649	0.438596	0.71048	0.42061
chr8-15010001-16010000	0.601202	1.49393	1.06922	0.702247	1.12676	1.22642	0.302115	1.1325	1.29125	0.375235	0.41841
chr8-16010001-17010000	0.570342	0.521739	0.783875	0.511509	2.04082	0.909091	1.60772	0.330761	1.12835	0.336134	0.75431
chr8-17010001-18010000	0.184162	0.598802	0.377766	0.561798	1.45631	2.24829	1.76471	0.548847	1.14943	0	0.520291
chr8-18010001-19010000	1.06572	0.457038	0.661886	0.808625	4.27553	1.49393	1.08992	0.632911	0.299401	0.544465	0.827301
chr8-19010001-20010000	1.8797	0.951557	0.680985	1.06242	0.731707	1.53291	0.254453	0.954401	0.290698	0.831947	0.213447
chr8-20010001-21010000	0.732601	1.15658	1.12601	1.1509	1.66271	1.2334	1.3624	1.36209	0.837989	0	1.40845
chr8-21010001-22010000	0.757576	0.531915	0.638638	1.29199	0.442478	1.49254	1.09589	0.895857	1.40056	0.332779	0.406504
chr8-22010001-23010000	0.910747	0.668577	0.753904	0.405405	0.761421	1.15607	0.292398	0.436681	0.301205	0.561798	0.52521
chr8-23010001-24010000	0.194175	1.24888	0.873362	1.53417	0.689655	0.938967	0.980392	0.53135	0.832178	0.17452	0.578592
chr8-24010001-25010000	0.56926	0.957354	1.94175	1.22783	0.985222	0.901713	1.61725	0.878156	0.696379	0.171821	0.424628
chr8-25010001-26010000	0.350263	1.30719	1.8602	1.37931	0.44843	0.817439	1.39665	0.42735	0.408719	0.17094	0.904523
chr8-26010001-27010000	0.77821	1.46119	0.928454	0.819672	1.52672	1.14068	0.331126	0.920598	0.736377	0.505051	0.414938
chr8-27010001-28010000	0.530973	1.60858	0.90715	1.08108	0.4329	1.61725	0.27933	0.949367	0.592593	1.0929	0.613497
chr8-28010001-29010000	0	1.73675	0.675676	0.91623	1.79487	1.82482	1.18343	0.507099	1.77353	0.179533	1.18919
chr8-29010001-30010000	0.742115	1.87835	0.803428	2.55376	0	1.5311	1.0929	0.317125	0.965517	0.348432	0.687623
chr8-30010001-31010000	1.15385	0.656045	0.95991	0.939597	0.253165	1.04662	1.06952	0.582072	0.744048	0.177305	0.619835
chr8-31010001-32010000	0.804829	0.689061	0.963719	1.20643	1.23457	0.932836	1.14613	0.215054	0.948509	0.184502	0.514403
chr8-32010001-33010000	0.56926	0.970874	1.1236	1.65605	2.07373	1.0772	0	0.115473	1.06667	0.527241	0.882353
chr8-33010001-34010000	0.623701	1.55109	0.99889	2.22222	0.97561	0.648148	0.862069	1.87019	1.22324	0.739372	0.839454
chr8-34010001-35010000	1.37525	1.34288	1.25889	1.0929	3.27869	1.11421	0.595238	1.67411	1.61054	0.513699	0.785855
chr8-35010001-36010000	1.47874	1.30597	1.72414	2.13904	1.25	0.836431	0.597015	1.21279	1.11111	2.12766	0.417101
chr8-36010001-37010000	1.66359	0.713012	0.862999	1.43229	0.945626	0.744186	0.8	1.10011	1.12835	1.94175	0.395648
chr8-37010001-38010000	0.866551	1.64986	0.578339	1.13314	0.773196	0.985663	0.321543	2.93123	1.17647	1.19048	0.102775
chr8-38010001-39010000	0.773694	1.02041	0.923913	1.38365	0.977995	0.654206	2.5641	2.23805	1.48588	1.37457	0.205973
chr8-39010001-40010000	0.578035	0.366972	1.11607	0.80429	1.33333	1.2299	1.11732	1.40389	1.32743	0.701754	0.823045
chr8-40010001-41010000	0.515464	0.529568	1.07582	1.63711	1.07296	2.07352	1.12676	0.31185	0.559441	1.45719	1.13402
chr8-41010001-42010000	2.36686	0.88574	0.812568	1.44928	0.941176	0.794351	0.573066	0.101112	1.22117	0.549451	0.827301
chr8-46838888-47838887	1.45719	3.78788	1.33547	1.10803	1.28205	0.832562	1.52439	1.83861	1.12676	1.27273	1.75439
chr8-48838888-49838887	0.690846	1.50977	1.03939	1.29534	1.25	0.648148	0.923077	0.762527	0.282486	1.23239	1.3013
chr8-49838888-50838887	1.96078	1.53568	0.826902	0.888325	1.02564	1.62991	0.900901	1.10254	0.883652	0.530035	1.88877
chr8-50838888-51838887	1.40562	2.18978	1.63749	0.56338	2.1164	1.04463	0.297619	1.29171	0.75188	0.371747	1.417
chr8-51838888-52838887	1.07066	2.20848	1.17057	1.23626	1.06101	1.73913	0.578035	1.36411	1.97269	1.24777	1.90275
chr8-52838888-53838887	0.766284	0.570342	1.22863	0.374065	0.977995	0.957854	0.864553	1.01466	0.956284	1.05634	1.15425
chr8-53838888-54838887	0.963391	1.29758	0.823723	1.01781	0.992556	0.976562	1.1396	1.03627	0.705219	0.559701	0.995025
chr8-54838888-55838887	0.560748	1.34529	1.1898	0.979021	2.30179	1.48285	0.547945	0.543478	1.32159	1.43369	1.8847
chr8-55838888-56838887	1.19284	0.862069	0.695559	1.21294	1.40515	0.954033	1.17647	0.930714	2.1645	0.980392	2.49252
chr8-56838888-57838887	1.74757	0.453721	0.696677	0.835655	1.48515	0.726612	1.40056	1.77268	1.35135	2.1544	1.25969
chr8-57838888-58838887	1.06007	0.47619	0.694444	1.09739	2.36842	1.05634	1.72911	0.885936	1.01156	1.03093	1.51362
chr8-58838888-59838887	0.766284	0.888099	1.11306	0.913838	2.18978	0.70922	2.5	0.660066	1.25348	1.27505	1.86457
chr8-59838888-60838887	1.3308	2.34302	0.682206	1.41643	2.35602	1.29151	1.54799	0.775194	1.40449	0.996678	1.87305
chr8-60838888-61838887	0.589391	1.17435	0.620767	1.26761	3	0.616016	1.27796	0.991189	1.20846	0.17331	1.2318
chr8-61838888-62838887	1.08893	0.791557	0.812128	0.789474	1.65485	0.894454	0.815217	0.937866	0.929615	2.21843	0.966184
chr8-62838888-63838887	0.984252	0.849858	1.74959	1.05541	0.232019	1.32626	1.5748	0.433839	1.27841	1.50943	1.56087
chr8-63838888-64838887	1.59681	0.622776	1.5778	0.544218	0.791557	1.47738	1.14286	0.879765	1.5896	1.29151	2.01271
chr8-64838888-65838887	1.11732	1.31703	1.08139	2.43572	1.69903	1.12045	0.591716	1.74292	1.74165	1.14943	5.00521
chr8-65838888-66838887	1.91571	0.876424	0.957207	0.659631	1.21065	0.933707	0.906344	1.47895	1.29496	1.00503	0.7431
chr8-66838888-67838887	0.978474	1.15146	0.896861	1.94805	1.20773	1.07817	0.557103	0.857449	1.05422	0.376648	2.91892
chr8-67838888-68838887	0.368324	0.557103	1.62283	1.40845	0.669643	1.05263	0.529101	1.34228	1.01302	0.567108	1.6444
chr8-68838888-69838887	1.71103	1.42096	0.968784	1.29534	0.982801	0.704846	1.36986	1.14345	0.879765	1.25224	1.48368
chr8-69838888-70838887	1.69492	0.390244	1.45251	1.36986	1.19048	1.04762	2.04678	1.80659	0.763359	0.701754	1.81624
chr8-70838888-71838887	0.531915	2.16998	1.07585	0.919842	1.49254	0.94162	1.42857	0.559284	1.64179	1.83824	4.28422
chr8-71838888-72838887	2.24913	1.25336	1.47754	1.33869	1.50754	0.460405	0.874636	0.398804	1.34529	2.00364	1.22494
chr8-72838888-73838887	1.19522	1.23023	1.70049	1.06383	1.57303	0.571973	0.931677	1.63043	1.24481	1.57895	1.92698
chr8-73838888-74838887	1.00402	1.13935	0.608407	0.887574	0.542005	1.37363	1.52905	0.774336	0.750751	0.795229	2.2293
chr8-74838888-75838887	1.62272	0.544959	1.00223	1.1236	0.950119	0.540541	0.578035	1.36986	1.23648	0.505051	2.29645
chr8-75838888-76838887	1.00402	1.45985	1.46341	2.06718	0.824176	1.45068	3.46021	1.33038	0.898204	1.1236	1.82992
chr8-76838888-77838887	1.70455	1.42349	1.65192	2.01884	1.26582	1.56098	1.49701	1.42544	1.97568	1.87617	1.7562
chr8-77838888-78838887	1.00806	1.00825	1.56419	1.18421	1.54242	1.44928	1.96721	0.884956	1.65165	1.33333	1.35135
chr8-78838888-79838887	0.925926	1.32392	1.02857	1.42119	1.29199	0.989209	1.75439	0.981461	1.00719	1.06383	1.93966
chr8-79838888-80838887	1.53257	2.07156	1.06264	0.263505	0.959233	0.806452	0.619195	0.647249	0.422535	1.43113	1.7017
chr8-80838888-81838887	0.759013	0.99728	0.779944	0.67659	0.707547	1.31951	2.04082	1.01351	1.37552	1.04167	1.40281
chr8-81838888-82838887	0.576923	6.3979	1.03034	0.138696	0.691244	1.44509	2.30548	1.22075	0.702247	0.865052	1.47203
chr8-82838888-83838887	1.33843	1.78571	1.02371	1.77353	0.787402	0.894632	0.946372	1.38889	2.31839	0.53286	0.525762
chr8-83838888-84838887	1.72084	1.65746	1.6	2.34604	2.01729	1.32248	1.4245	0.870511	2.31023	1.15385	2.43094
chr8-84838888-85838887	1.47874	1.6129	1.59635	0.922266	1.48515	0.457875	0.576369	1.76796	1.79153	1.68539	1.67364
chr8-86838888-87838887	1.48148	1.1535	0.807754	1.39417	0.738916	1.19522	1.06101	0.778643	0.425532	1.0582	1.71026
chr8-87838888-88838887	0.831601	1.84825	1.95422	1.09439	1.4742	1.03481	1.48368	1.66113	0.921659	0.736648	2.33051
chr8-88838888-89838887	0.575816	2.21607	1.96519	1.39276	2.23325	0.898473	1.75953	1.05932	1.76471	0.191205	1.95272
chr8-89838888-90838887	1.91939	1.57407	1.78161	1.31926	0.930233	1.31455	0.793651	1.05152	1.66667	1.33333	1.18407
chr8-90838888-91838887	0.747664	1.55109	1.37212	0.843882	0.721154	1.36852	0.958466	1.76018	1.12835	0.991736	1.6129
chr8-91838888-92838887	0.37037	1.39373	0.723831	0.543478	1.71569	1.11317	0.304878	0.745474	0.902256	0.498339	1.15546
chr8-92838888-93838887	0.396825	1.63191	1.4746	0.658762	0.271003	1.57699	1.8617	1.21279	0.664011	1.06952	1.8931
chr8-93838888-94838887	0.795229	1.09689	0.832466	0.928382	1.65877	0.923361	1.76471	0.854701	4.29958	0.560748	1.12705
chr8-94838888-95838887	2.30906	1.00548	0.598151	0.839161	0.244499	1.4313	1.0989	0.733753	3.13901	0.544465	1.25786
chr8-95838888-96838887	0.795229	2.01281	1.76018	1.24481	2	1.89753	0.920245	0.974026	0.447761	0.483871	0.958466
chr8-96838888-97838887	1.43885	1.69794	0.85197	0.807537	1.00251	0.898473	0.617284	1.45903	1.56695	0.688468	0.603015
chr8-97838888-98838887	1	0.795756	0.938708	1.04167	0.688073	0.737327	1.13314	0.956429	1.34731	0.531915	1.72239
chr8-98838888-99838887	1.1194	1.0064	1.44308	1.07962	1.03359	1.66359	1.5625	0.734523	2.9549	1.07143	1.44928
chr8-99838888-100838887	4.05405	1.00365	0.765864	1.40306	0.767263	0.967118	0.849858	0.87146	0.766871	0.848896	1.52505
chr8-100838888-101838887	0.957854	0.716204	1.3245	0.706215	0	1.08803	0.934579	0.783875	1.79641	1.06572	0.961538
chr8-101838888-102838887	0.749064	2.32959	1.14754	1.02339	0.242131	0.904977	0.906344	1.28205	1.12994	1.01695	1.3347
chr8-102838888-103838887	1.16279	1.52466	0.831169	1.3587	1.88235	0.634633	1.52905	0.45403	0.797448	1.30112	0.944386
chr8-103838888-104838887	2.27704	1.04895	0.977199	0.619579	1.17096	1.16279	0.263852	1.11483	0.609756	0.922509	1.83486
chr8-104838888-105838887	0.556586	1.28913	1.42939	1.85449	1.84211	0.776699	0.600601	0.788288	0.585652	1.78891	2.11416
chr8-106838888-107838887	1.65441	2.13755	0.847458	1.30039	0.982801	1.16054	1.40845	1.03093	0.554017	0.552486	1.11449
chr8-107838888-108838887	1.7341	1.08011	0.936639	0.263158	1.17647	1.22642	0	1.39485	0.152672	0.333333	1.9802
chr8-108838888-109838887	0.988142	1.27273	1.41844	1.26263	0.941176	0.452899	1.67598	1.20087	0.306748	1.08696	1.36268
chr8-109838888-110838887	0.379507	1.15146	2.07515	1.08401	0.705882	1.08911	0.332226	1.40998	0.572246	0.69808	1.27119
chr8-110838888-111838887	1.25	1.53707	1.86372	0.408163	1.96078	0.466853	1.19048	1.50463	0.463679	1.06195	2.02703
chr8-111838888-112838887	1.04384	1.66503	1.38122	0.680272	2.1164	0.675024	1.5528	1.10254	0.578035	1.57618	1.90476
chr8-112838888-113838887	1.68421	1.9019	1.77854	0.706215	0.277778	0.976562	0.923077	0.764192	1.18694	1.57343	2.42291
chr8-113838888-114838887	1.19048	1.20482	2.60567	1.27298	2.2792	1.41643	0.847458	1.09769	0.757576	1.47059	1.07843
chr8-114838888-115838887	1.18812	2.17014	2.43498	1.60584	1.23457	0.996016	2.69461	1.0158	1.88679	1.42349	1.89873
chr8-115838888-116838887	0.543478	1.27389	1.57866	1.40665	2.0202	0.729927	1.68067	1.73611	2.61628	1.40105	1.84825
chr8-116838888-117838887	1.63043	1.28913	0.938708	1.1065	2.02532	0.767754	0.934579	0.940439	0.744048	1.68634	1.81237
chr8-117838888-118838887	0.739372	1.16071	1.15364	1.60494	1.68269	0.954861	1.37741	0.776053	1.11888	1.12903	1.54959
chr8-118838888-119838887	2.83019	1.38768	1.16649	1.11111	1.75439	0.993677	0.593472	0.547046	1.69492	1.07335	1.20361
chr8-119838888-120838887	1.10701	1.39738	1.30073	0.673854	1.26904	0.872939	1.57729	1.56951	0.446429	0.492611	1.13402
chr8-120838888-121838887	1.52381	1.89019	0.898372	1.40647	0.724638	1.24283	0.606061	1.37931	0.569801	0.347826	1.84995
chr8-121838888-122838887	0.934579	1.12888	1.03389	1.12676	0.558659	1.20172	0.56338	0.996678	0.849858	1.09489	2.05405
chr8-122838888-123838887	0.922509	0.877963	1.65864	1.16429	2.18978	0.946074	1.85759	0.745474	0.628931	0.990099	2.52525
chr8-123838888-124838887	1.24113	1.80995	1.08932	0.651042	1.19048	1.5311	2.25352	2.55591	0.282087	0.822368	1.7
chr8-124838888-125838887	0.965251	1.00091	1.00559	0.923483	0.244499	1.11524	1.63934	2.09945	0.694444	1.85529	0.104275
chr8-125838888-126838887	0.564972	1.01437	1.34698	0.38961	0.236407	1.50442	1.59574	1.80659	1.28205	1.79533	1.15274
chr8-126838888-127838887	1.08696	0.263158	0.804721	0.777202	1.36986	0.984781	0.561798	0.765864	1.20321	1.05263	1.36555
chr8-127838888-128838887	1.23023	0.348129	0.673226	1.58103	0.705882	0.924214	0.589971	0.732218	2.0438	0.310078	1.22574
chr8-128838888-129838887	1.90311	0.461255	1.00158	0.550206	1.22249	1.32626	0.557103	1.82599	0.768246	1.15894	0.997009
chr8-129838888-130838887	0.570342	0.540541	1.24392	0.661376	1.22549	0.903342	1.13636	0.966702	2.20386	0.85034	1.07843
chr8-130838888-131838887	1.86722	0.177462	1.25136	1.34048	0.7109	1.92308	1.35501	1.11223	1.14449	0.915751	1.87891
chr8-131838888-132838887	2.05224	0.693241	1.64384	0.922266	2.14797	0.896861	1.26582	1.34995	1.02639	0.719424	2.00634
chr8-132838888-133838887	1.53257	0.509771	0.965147	1.65605	1.55039	0.813743	1.68067	1.47895	1.50068	0.725953	1.3198
chr8-133838888-134838887	1.47541	0.275229	0.956429	0.636943	0.932401	1.3624	1.70455	1.1976	0.721501	0.70922	1.069
chr8-134838888-135838887	1.02389	0.42735	1.33049	0.684932	0.909091	1.21422	1.27551	1.14226	1.66667	2.29682	1.31846
chr8-135838888-136838887	1.18243	0.530504	1.67206	1.04849	0.659341	0.541516	0.636943	1.52439	1.81818	0.857633	2.44858
chr8-136838888-137838887	1.48699	0.25729	1.77229	1.5625	2.06422	1.04439	0.278552	1.66113	1.13154	0.504202	1.6178
chr8-137838888-138838887	1.47874	0.631769	1.78765	0.775194	1.69082	0.277778	0.28169	0.994475	0.977654	1.17878	2.1254
chr8-138838888-139838887	0.714286	1.36869	1.18435	1.83968	1.89573	0.876424	1.4245	1.77453	1.0582	1.05448	1.94672
chr8-139838888-140838887	0.535714	0.519931	1.27212	1.80412	1.90476	1.21495	2.48447	2.13723	0.91047	1.93322	1.55491
chr8-140838888-141838887	0.877193	0.364964	0.92291	1.57274	1.87354	0.578592	2.54777	1.67598	1.76211	0.359712	2.15606
chr8-142838888-143838887	1.33333	0.918274	1.73724	0.416089	1.92771	0.596421	0.892857	0.913242	1.43266	0.875657	1.80467
chr8-143838888-144838887	0.749064	1.59046	1.22905	2.5	1.50754	1.35983	0.993377	1.12219	1.30719	0.573614	2.4838
chr9-1010001-2010000	1.16279	1.35257	0.265111	0.3861	0.724638	1.29032	1.74927	0.665927	0.95498	0.897666	0.485437
chr9-2010001-3010000	0.705467	1.11836	0.445186	1.18168	0.941176	0.88968	0.302115	0.643777	1.00719	1.02041	0.738397
chr9-3010001-4010000	0.397614	1.4437	0.440529	0.755668	0.533333	1.0978	0.626959	0.560538	0.60698	0.892857	0.824742
chr9-4010001-5010000	1.2987	0.906618	0.427122	0.271003	0.469484	1.30354	3.26409	0.970874	0.879765	1.10092	0.404449
chr9-5010001-6010000	0.369686	1.92132	0.672269	0.484262	0.522193	1.17302	1.51515	0.220507	0.424328	0.364299	0.5
chr9-7010001-8010000	0.759013	1.2963	0.784109	0.12837	1.46699	1.21528	0.283286	0.848356	0.736377	0.85034	0.589971
chr9-8010001-9010000	0.94162	1.04895	1.12931	0.516796	1	1.1883	1.64384	0.422833	0.962861	1.55979	0.529661
chr9-10010001-11010000	2.05993	2.86845	1.65054	0.798935	0.791557	1.07843	1.94805	0.574713	1.1994	1.0453	0.334448
chr9-11010001-12010000	1.16279	1.81125	1.13507	1.13154	1.9802	1.16618	0.598802	0.430571	0.719424	1.45719	0.529661
chr9-12010001-13010000	1.341	0.704846	0.594273	0.405954	0.584795	0.942507	1.49701	0.433839	0.985915	1.68224	0.573394
chr9-13010001-14010000	0.195695	1.09589	0.731982	0.388098	0.480769	0.651769	0.355872	0.549451	1.41044	1.69811	0.726141
chr9-14010001-15010000	1.6	1.22066	0.559597	1.0568	0.45977	1.34486	0.295858	0.797267	0.725689	0.568182	0.956429
chr9-16010001-17010000	1.50376	0.438982	0.955056	0.561798	0.477327	1.02302	0.867052	0.545852	0.995733	0.537634	1.02354
chr9-17010001-18010000	0.558659	1.16279	1.0503	0.546448	0.262467	1.45455	0.920245	0.531915	1.20482	1.84502	0.538793
chr9-18010001-19010000	1.13852	0.711744	0.792812	0.402145	0.4662	0.928505	0	0.570125	1.30814	0.509338	0.708502
chr9-19010001-20010000	0.560748	2.08522	0.983607	0.134048	0	0.949668	0.288184	0.52356	0.620155	0.943396	1.02354
chr9-20010001-21010000	0.19305	1.3245	1.06086	0.251889	0.248756	1.58103	0	0.676437	0.941915	0.553506	1.10442
chr9-21010001-22010000	0.948767	0.34662	0.71116	0.265957	0.980392	0.396825	0	0.422386	0.857143	1.3986	0.498504
chr9-22010001-23010000	0.583658	1.00548	0.675676	0.266312	0.247525	0.69869	0	0.449438	0.740741	0.878735	0.424628
chr9-23010001-24010000	0.809717	1.77462	0.502793	0.956284	0.469484	1.29271	0	0.332594	1.06222	0.92081	0.628272
chr9-24010001-25010000	1.43443	1.42349	0.746697	1.1984	2.18579	1.2093	1.7341	1.2848	0.713267	1.09689	0.40568
chr9-25010001-26010000	0.963391	0.720721	0.765446	0.736196	1.3369	0.940734	0.600601	0.626305	1.60772	1.10497	0.959488
chr9-26010001-27010000	0.775194	0.786713	0.75594	0.671141	0.691244	0.790514	0	0.434783	1.34409	1.28205	0.607903
chr9-27010001-28010000	1.35659	1.12782	0.818331	0.803213	0.802139	0.827967	0	0.766703	1.37931	0.693241	0.589391
chr9-28010001-29010000	0.750469	0.881057	0.92947	0.492005	0.25974	0.659755	1.15942	1.12486	1.64179	1.07335	0.720165
chr9-29010001-30010000	2.83401	1.62991	0.899382	1.67742	2.02532	0.484027	0.294118	0.899888	3.60902	1.26354	0.712831
chr9-30010001-31010000	0.196078	1.70404	0.940786	0.972222	0.26738	0.910931	0.304878	0.452489	1.22137	1.96078	0.333704
chr9-31010001-32010000	0.798403	1.15865	0.66778	0.65189	2.10526	0.742804	0.27933	0.322581	1.07692	0.883392	0.715015
chr9-32010001-33010000	0.905797	1.32159	0.883978	1.23288	1.42857	1.44014	0.294985	0.440529	1.33333	1.24113	0.625
chr9-35010001-36010000	1.64534	1.49648	0.589181	1.2	0.231481	0.663507	0.611621	0.842105	0.865801	1.46789	0.704225
chr9-36010001-37010000	1.48148	1.17012	0.586354	0.27933	1.73267	1.57846	0.872093	0.52687	0.564175	2.10158	0.994036
chr9-37010001-38010000	0.728597	2.27472	0.486486	1.11266	1.81818	0.934579	0.578035	0.647948	1.63205	2.22222	0.622407
chr9-71367680-72367679	0.171821	0.813743	0.492072	0.505689	0.74813	1.14286	1.41643	0.583431	0.309119	0.34662	0.493097
chr9-73367680-74367679	1.14504	0.807175	0.554631	0.39267	0.46729	1.0157	0.877193	0.519751	1.31965	0.540541	0.904523
chr9-74367680-75367679	1.51803	1.53568	0.382723	0.66313	0.56338	1.4111	0	0.885936	0.274348	1.66389	0.212993
chr9-75367680-76367679	0.731261	0.996377	0.748848	0.970874	0.243309	1.51515	0.290698	1.10132	0.583942	1.22164	0.302115
chr9-76367680-77367679	0.998004	1.26354	0.678349	0.953678	1.82768	1.18721	0.566572	0.720165	0.282486	1.31579	0.824742
chr9-77367680-78367679	0.535714	0.55607	0.782123	0.569801	1.37931	1.52526	0.512821	0.647249	0.69735	0.695652	0.566572
chr9-78367680-79367679	0.702988	0.594228	0.733753	0.67659	1.90024	0.813743	1.17647	0.810537	0.775194	0.185185	1.1
chr9-79367680-80367679	0.613497	0.681431	0.334635	0.679348	0.490196	1.41509	1.3587	0.320171	2.01729	0.347826	0.411523
chr9-80367680-81367679	0.779727	1.5814	0.995575	0.545703	1.55844	1.15053	1.12676	0.421941	0.285307	0.978793	0.684932
chr9-81367680-82367679	0.869565	0.861326	0.865801	0.646831	0.479616	0.952381	0.887574	0.552486	0.578871	0.853242	0.771456
chr9-82367680-83367679	1.62455	1.18946	0.373732	0.271739	1.59091	0.379507	0.862069	0.925926	0.619195	0	0.101215
chr9-83367680-84367679	1.3308	1.20148	1.04453	1.68539	1.56658	1.08108	0	0.322581	0.443787	1.55172	0.898204
chr9-84367680-85367679	0.912409	0.794351	0.811249	0	1.44928	0.813743	0.301205	1.44124	0.84507	1.36286	0.327869
chr9-85367680-86367679	0.779727	1.23457	0.551876	0.13947	0.726392	0.861244	0.555556	0.617284	0.925926	0.869565	0.619195
