Bin	TCGA-BT-A3PJ	TCGA-DK-A1A7	TCGA-FD-A3N5	TCGA-FT-A3EE	pooled_low_WT	TCGA-BL-A13J	TCGA-BT-A20T	TCGA-BT-A20V	TCGA-BT-A2LA	TCGA-BT-A3PH	TCGA-CF-A27C	TCGA-DK-A1A5	TCGA-DK-A1A6	TCGA-DK-A1AA	TCGA-DK-A1AE	TCGA-DK-A3IL	TCGA-FD-A3N6	TCGA-GD-A2C5	TCGA-H4-A2HQ
chr7-92054332-93054331	0.649351	0.711238	0.96	2.01005	1.04457	1.08696	1.38376	0.464037	1.08696	1.69231	1.49254	1.14943	0.936968	0.431965	0.639659	1.059	1.14155	0.947867	0.855513
chr7-93054332-94054331	0.278862	1.43266	1.33125	0.660793	1.31944	0.408163	1.16697	0.470588	2.72727	0.914634	1.16959	1.44928	0.585284	2.58216	1.07296	0.775194	1.06157	0.977199	0.769971
chr7-94054332-95054331	0.4329	1.32939	1.08527	1.39211	0.623701	0.367647	0.748363	1.99115	1.26984	1.12613	0.990099	0.839631	1.04502	0.226757	2.24215	0.490998	2.38663	1.83066	0.78125
chr7-95054332-96054331	0.334635	0.900901	0.941915	1.03359	1.48749	0.731261	0.906618	0.452489	1.63934	0.900225	1.07759	1.02041	1.12994	0.817996	0	0.952381	1.81818	1.05634	0.952835
chr7-96054332-97054331	0.40864	2.00286	1.65877	0.477327	0.887978	0.39604	1.2844	0.230415	1.88679	1.23648	0.78125	1.64788	0.74565	1.15207	0.625	0.460829	0.430108	0.953516	0.816131
chr7-98054332-99054331	0.369393	0.678426	0.532725	0.879121	1.35886	0.853242	0.797166	0.840336	1.26743	0.947522	1.28205	1.13729	0.464756	0.214133	0.19802	0.957592	1.1215	0.672646	1.17426
chr7-103054332-104054331	0.554939	0.69541	1.24417	1.93705	0.844476	0.588235	1.27389	1.69492	0.878477	1.77469	0.581395	1.07084	1.5411	1.8648	1.05042	0.60241	0.849257	1.4977	1.39961
chr7-105054332-106054331	0.477454	1.32743	0.848111	1.71569	0.592885	0.179533	1.59027	0.206186	0.690608	0.775194	0.814664	1.35249	1.22549	0.900901	0.961538	1.30624	0.210084	0.918485	1.9367
chr7-106054332-107054331	0.373932	1.51976	0.806452	0.930233	1.34371	0.208768	1.40318	0.238663	1.00287	1.22137	0.218341	0.829876	1.51261	0.657895	1.71306	0.455235	1.43443	0.774336	0.822448
chr7-107054332-108054331	0.747126	0.865801	0.778816	1.90476	1.00402	0.182482	0.733945	0.468384	0.727802	0.585652	0.199203	0.90312	0.762712	0.638298	0.641026	0.647249	2.37581	0.665927	0.818094
chr7-108054332-109054331	0.214938	1.76211	1.23457	0.765306	1.19136	1.07143	1.38067	1.00756	0.576369	1.38568	0.626305	0.603969	1.32341	2.457	1.66667	1.13086	2.22222	1.78359	1.55701
chr7-109054332-110054331	0.676819	0.439239	1.72555	1.72414	0.864553	1.54143	1.28713	1.5	1.24417	0.552486	0.421053	0.845309	0.9942	0.656455	2.1978	1.82371	2.09302	2.07852	1.10906
chr7-110054332-111054331	0.572738	1.52672	1.00386	0.952381	0.294985	0.965251	1.33206	0.2457	1.20664	1.19314	0.970874	0.752508	1.22649	1.26263	0.453515	0.740741	2.20588	0.787402	1.73661
chr7-111054332-112054331	0.548246	1.31195	1.04322	1.17925	0.889193	0.858369	1.08803	0.212766	1.11732	1.57819	0	0.662252	0.92437	1.44928	0.218341	0.472441	0.863931	1.02041	0.981836
chr7-112054332-113054331	0.732807	1.21396	1.06952	0.775194	0.723589	1.09489	0.477555	0.473934	1.0101	0.921659	2.18341	0.692641	0.576132	1.44578	0.217391	0.8726	4.3379	1.05386	1.89412
chr7-113054332-114054331	0.446678	0.911854	0.947119	1.25313	0.887574	2.52708	1.13314	2.01005	1.38675	0.9375	1.24481	1.26156	0.652529	1.89573	1.3544	1.11465	1.06157	0.576037	1.81818
chr7-114054332-115054331	0.388457	0.626959	0.757576	1.21065	1.10213	0.716846	0.38835	2.05656	0.46875	0.923788	0.446429	1.4346	0.981997	1.94175	1.07759	0.589971	0.431965	1.41844	0.907354
chr7-115054332-116054331	0.921128	0.757576	1.4275	0.966184	0.866426	1.50659	0.811542	1.95122	0.672269	1.35028	0.596421	1.44312	1.59872	1.36674	0.666667	0.826446	0.226757	1.125	0.820463
chr7-116054332-117054331	0.62182	0.892857	0.819672	1.59091	0.736278	0.549451	0.732601	0.688073	1.26582	1.32709	1.73913	1.15132	0.949914	1.59574	0.671141	0.946372	0	0.824499	0.999524
chr7-117054332-118054331	0.547945	1.67428	1.86335	1.31926	0.69735	0.929368	1.5625	0.7109	0.608828	1.28109	0.806452	1.01954	1.56794	1.76768	1.07296	1.1041	0.414938	1.26437	1.22757
chr7-118054332-119054331	0.643275	0.947867	1.65224	1.65877	0.851668	0.963391	1.78042	2.4	1.37825	0.889248	1.71306	1.92147	2.04082	2.27848	3.22581	2.47525	0.909091	1.35747	2.42857
chr7-119054332-120054331	0.805987	1.38249	1.68	1.13379	0.973783	0.980392	0.676983	2.07852	2.05696	1.12	0.838574	0.882613	0.853242	2.657	1.49573	1.17845	1.36986	1.88014	1.52454
chr7-120054332-121054331	0.831486	0.304878	1.657	0.997506	0.724113	0.543478	0.758294	1.48883	0.60423	1.20301	2.71845	0.585284	1.00418	1.22249	0.225734	0.9375	0.234742	1.18765	1.002
chr7-121054332-122054331	0.496689	1.41287	1.94963	1.70316	0.710227	1.1194	0.944287	0.470588	1.19225	1.263	1.58103	1.31687	1.08696	1.48148	2.11864	0.771605	0.240964	0.902935	1.40777
chr7-122054332-123054331	0.507901	0.748503	1.11288	0.947867	1.06082	1.16732	0.95057	0.755668	0.772798	0.470958	1.05708	0.459559	1.10076	1.16822	1.93548	1.23839	0.225225	1.07656	1.01744
chr7-123054332-124054331	0.776053	1.35747	1.14591	1	1.34847	1.74757	1.01946	1.65485	1.74419	1.17555	3.38645	0.875657	1.3923	0.968523	2.38612	1.27796	0.242131	1.41844	0.978953
chr7-124054332-125054331	0.329489	1.5528	1.6055	0.684932	1.28848	2.25141	1.72414	1.14679	2.36593	1.56833	0.635593	1.09705	1.89926	1.93705	1.55556	1.84332	0.930233	1.50637	1.53999
chr7-125054332-126054331	0.560538	1.07198	1.97316	1.39211	1.2696	2.04918	2.39631	1.77665	1.39535	1.22982	2.97872	1.76174	2.51736	4.03023	1.67015	3.4202	1.78971	3.06243	2.5641
chr7-126054332-127054331	0.711549	1.32275	2.00803	0.4662	0.77193	1.17188	1.64384	1.24069	1.0989	0.884304	2.27273	1.07172	1.28425	2.47748	1.05263	2.10843	0.934579	1.76678	1.86158
chr7-127054332-128054331	0.935126	0.851064	1.07198	0.735294	0.748299	1.0772	0.656045	0.656455	0.811908	0.700771	0.192308	1.06557	0.314713	0.451467	0	1.27479	0.209205	0.756757	0.880853
chr7-129054332-130054331	0.66482	1.24138	0.786164	1.23153	0.859788	0.738007	0.964912	0	0.256739	1.0566	0.842105	1.11199	0.649351	1.30152	0.785855	1.5949	0.371747	1.24434	1.07527
chr7-131054332-132054331	0.379404	0.958466	1.69993	0.446429	0.584795	1.59011	1.10331	0.913242	1.57687	1.2003	1.39442	1.11376	1.22137	1.59817	0.383877	1.14449	0.21692	0.853789	1.55367
chr7-132054332-133054331	0.818331	1.47493	1.29278	0.453515	0.953678	1.5748	0.856327	0.469484	1.68776	0.90566	1.02249	1.41903	1.28928	0.461894	0.650759	0.918836	0.409836	1.45414	0.819299
chr7-133054332-134054331	0.777778	1.73661	1.02848	1.89573	0.803751	0.619835	1.42985	1.3544	1.42857	0.611154	1.04822	0.738916	0.54816	0.449438	0.671141	0.921659	0.854701	1.23596	0.292113
chr7-134054332-135054331	0.753093	0.874636	1.00077	1.65877	0.78637	0.359712	0.741427	0.869565	0.605144	1.04167	2.16606	0.804505	1.3104	0.472813	0.831601	0.650407	0.21978	0.566893	0.775194
chr7-135054332-136054331	0.881057	0.436681	1.07198	0.502513	0.901526	1.61871	1.37931	0.431965	0.843882	0.668648	0.408998	1.50376	1.00503	0.684932	1.04167	1.2945	0.209205	1.17096	0.808369
chr7-136054332-137054331	0.478723	0.626959	1.10847	2.24719	1.49573	2.20588	1.84859	0.498753	2.34604	1.28205	3.11111	1.08696	1.15226	3.25581	2.04082	1.82648	1.10375	1.55502	2.149
chr7-137054332-138054331	0.591716	1.06222	0.836502	0.4914	1.16041	0.736648	0.965759	1.85185	0.972222	0.761035	2.05993	0.745033	1.27898	1.3245	0.852878	1.10236	0.607287	1.1919	0.989632
chr7-138054332-139054331	0.489396	1.47256	2.20299	2.77778	0.858086	0.680272	1.06693	1.48305	1.30814	1.80636	0.609756	0.90535	1.5088	0	0	1.33929	0.572519	0.662252	0.326036
chr7-141054332-142054331	0.589812	1.47929	0.950872	1.5544	0.896552	0.179533	0.956938	1.15741	0.60423	0.761615	0.590551	1.00671	0.803213	3.26633	1.10132	0.742942	0.220751	0.883978	0.871671
chr7-144054332-145054331	0.321371	1.12721	1.24816	0.966184	1.14041	1.16054	1.19403	1.83908	1.57233	0.953079	0.19802	0.592718	1.0118	1.08696	0.852878	0.75188	0.232019	1.70648	1.28268
chr7-145054332-146054331	0.941307	1.71073	0.875099	2.51142	2.35131	3.663	2.30326	1.53509	1.99147	1.70118	2.44399	1.79949	2.44101	5.72082	2.71967	2.85261	1.87354	2.80584	2.9098
chr7-150054332-151054331	0.415584	1.02564	1.30069	0.656455	0.860479	0.892857	0.930233	0.618557	1.21359	1.22921	0.206186	1.04895	1.10847	0	0.787402	0.995733	0.211416	1.10497	1.04167
chr7-151054332-152054331	0.661521	0.966851	0.81663	1.09649	0.380952	1.15163	0.468165	0.214592	1.49254	2.06338	0.391389	1.18946	0.699301	0.921659	0.890869	0.573066	0.59761	2.2779	0.669856
chr7-155054332-156054331	0.775996	0.251572	1.01966	1.39211	0.745805	0.552486	1.6565	0.616016	1.13924	1.53061	1.28676	1.23865	1.06464	0.412371	1.39165	0.89153	0.398406	1.61105	0.733945
chr7-156054332-157054331	0.823271	1.38313	1.3209	0.481928	0.525624	0.655738	1.08108	1.25523	1.14504	0.858369	0.396825	1.21359	0.377929	0.646552	0.447427	1.01597	0.583658	0.630915	0.698324
chr7-157054332-158054331	0.704607	0.646831	0.948905	1.3245	0.652045	1.18846	0.929839	0.743494	1.67785	1.01156	1.14068	1.08063	0.75643	1	0.760456	1.40306	0.714286	0.954401	1.32299
chr7-158054332-159054331	0.73723	0.597372	1.01744	0.475059	0.91352	0.504202	1.41468	0.206186	1.43541	0.853485	0.764818	0.646726	0.555997	0.383877	1.22951	0.395778	0.193424	1.59272	0.931532
chr8-1010001-2010000	0.947867	0.672043	0.515844	0.20284	0.610772	0.833333	1.24792	0.182815	1.06383	1.1611	0.589391	0.55336	0.887574	1.70576	0.753296	0.924703	0.389105	0.549451	0.601017
chr8-2010001-3010000	0.660066	0.397351	0.759301	0.70922	1.66347	1.69779	1.53291	0.662252	2.99145	1.13636	1.33333	0.820345	1.80818	1.37615	2.63736	1.29683	0.8	0.716479	1.80752
chr8-4010001-5010000	1.52339	0.292826	0.911162	0.78125	1.22867	1.64835	2.17186	1.88679	2.40793	1.39319	0.829876	0.343938	1.4419	1.31579	0.950119	2.03125	0.907029	0.368098	1.07176
chr8-5010001-6010000	0.966458	1.30814	1.1994	0.726392	1.36986	1.57895	1.99275	0.454545	2.7894	2.11321	2.59179	0.686106	1.54976	1.2848	1.83299	1.37615	2.17391	0.985761	1.5566
chr8-9010001-10010000	1.14524	0.27894	0.381971	0	0.813008	0	1.03181	0.203666	1.22783	0.663717	1.59046	0.245499	0.725806	1.55211	0.873362	1.69231	1.00806	0.335196	0.364631
chr8-10010001-11010000	0.938272	0.140252	0.617284	0.222222	0.830671	0.353982	0.708592	0.421941	0.541272	1.28114	0	0.744417	0.695518	0.223214	0.603622	0.884956	0.592885	0.217865	0.52682
chr8-13010001-14010000	0.616938	1.02489	0.302572	0	1.10041	0.914077	1.56107	2.30126	2.48902	1.49142	1.09649	0.666667	1.27226	4.07725	1.83299	0.306279	2.27743	0.911162	0.340633
chr8-15010001-16010000	1.41884	0.290698	0.645161	0.97561	1.30529	0.984252	0.949668	0.724638	0.925926	1.16099	0.437637	1.04987	0.896496	0.23753	0.630252	0.292398	1.0661	0.464576	0.810296
chr8-16010001-17010000	0.825537	0.142857	0.310078	0.4914	0.997151	0.915751	0.622222	0.941176	1.64179	0.803213	1.10132	0.257954	1.24378	1.3363	0.211416	1.13452	0.678733	0.337838	0.899101
chr8-17010001-18010000	0.580475	0.688705	0.377929	0.486618	0.335796	0.179856	0.742115	0.221729	1.14123	2.05047	1.37255	0.58873	0.878594	0.472813	0.831601	0.737463	0.806452	0.11236	0.322432
chr8-18010001-19010000	0.4329	0.84507	0.771605	0.656455	0.56338	0.369686	0.666032	1.13636	2.60631	1.28593	1.19048	0.493827	0.329761	0.238663	0.867679	1.09034	0.888889	0.354191	0.473485
chr8-19010001-20010000	1.02703	0.410397	0.738007	1.40845	0.780234	0.892857	1.17754	0	0.869565	1.32939	0.367647	1.08153	0.577558	0.431034	0	0.615385	0.612245	0.663717	0.286807
chr8-20010001-21010000	1.26374	0.703235	0.466926	0.444444	0.810263	0.813008	1.16383	0.230947	1.34048	1.21029	1.13422	1.29758	0.536398	1.27932	0.421941	1.7134	0.87146	0.218818	0.847059
chr8-21010001-22010000	0.65538	0.131406	0.522388	0.4662	0.522534	0.350877	1.05263	0.412371	0.884956	1.31579	1.14504	0.680851	1.1646	0.686499	0.718133	0.927152	1.48305	0.219058	0.418799
chr8-22010001-23010000	0.842223	0.677507	0.37037	0.913242	0.740284	0.526316	0.545951	0	0.528402	1.11773	0.583658	0.404531	0.558214	0.211416	1.0142	0.997151	0.753296	0.443951	0.332858
chr8-23010001-24010000	0.965147	0.276625	0.38373	0.480769	1.07731	0.530035	1.2218	0.225225	1.04987	0.965108	0.618557	0.412541	1.01404	0.424628	0.417537	0.618238	0.826446	0.21978	0.508083
chr8-24010001-25010000	1.11821	0.434153	0.460829	0.726392	1.91489	0.607287	1.28795	1.52284	1.00575	0.892193	1.15607	0.939368	0.8285	1.6055	1.52505	1.32159	1.79372	0.113122	0.737826
chr8-25010001-26010000	1.41004	0.408163	0.514706	0.462963	2.50847	1.26812	1.1215	0.242718	1.29702	1.10213	1.34615	0.328677	0.694981	0.662252	0.619835	1.75719	0.43573	0.218579	0.660377
chr8-26010001-27010000	1.07296	0.56338	0.916031	0.771208	0.945307	0.350263	1.21382	0.672646	2.24551	1.059	0.235294	1.03896	0.805802	1.14416	0.621118	0.913242	0.399202	0.546448	0.439453
chr8-27010001-28010000	1.41767	0.417246	0.596125	0.227273	0.578406	0.674536	1.56538	0.454545	0.755668	1.59536	0.194553	0.816993	0.573301	0.215054	0.220264	0.895522	0.421941	0.782998	0.509731
chr8-28010001-29010000	1.51025	0.687758	0.154679	0.71599	0.685401	0.18018	0.887311	0.2331	1.16788	1.68129	1	0.46332	1.25392	0	0.582524	1.09375	0.194553	0.113766	0.719424
chr8-29010001-30010000	1.36166	0.994318	0.562249	0.46729	0.960879	0	2.15962	0.428266	0.400534	1.35849	0.773694	0.405186	0.547303	0.211416	0.41841	0.909091	1.05042	0.342466	0.461894
chr8-30010001-31010000	0.863558	0.984529	0.396197	0.726392	0.944669	0.183486	0.840336	0.218341	0.833333	0.91954	0.740741	0.690846	0.732303	1.66667	0.42735	1.32743	0.21322	0.223464	0.417827
chr8-31010001-32010000	0.800427	0.720461	0.70922	0.925926	1.46843	1.9685	1.82342	0.480769	1.71674	1.22888	1.00806	0.504202	1.39643	2.08768	0.668151	0.624025	0.907029	0.586854	0.69735
chr8-32010001-33010000	1.30506	0.904977	0.565428	0.70922	1.13717	0.735294	1.49393	0.737101	1.90217	1.19048	0.40568	0.0879507	1.18953	1.27119	0.663717	0.632911	1.18765	0.458716	0.814957
chr8-33010001-34010000	1.10803	0.310078	0.650936	1.35747	1.28205	0.393701	2.17597	1.30435	1.2894	0.817844	0.583658	2.08507	1.91348	1.67866	1.17417	1.21212	1.49893	1.07656	0.913023
chr8-34010001-35010000	1.21279	1.83486	0.542215	0.49505	1.62722	0.982318	1.96445	0.728155	3.46821	1.42965	1.30719	1.96581	2.52951	4.77327	3.28542	2.06677	1.54185	1.1274	1.36086
chr8-35010001-36010000	1.37773	1.90736	0.475436	0.985222	2.18132	3.18725	2.04271	0.652174	1.21029	1.0761	0.393701	1.33891	1.82421	2.18447	2.36052	2.58065	2.7027	2.1764	0.915663
chr8-36010001-37010000	0.827815	1.11111	0.974026	2.31959	1.24481	2.66667	2.00364	0.243902	1.5873	0.914634	1.12782	1.10076	1.92154	3.13901	1.02881	1.70543	0.468384	2.30366	0.753296
chr8-37010001-38010000	1.30577	0.814111	0.444444	1.15473	0.573248	1.12782	1.02804	0.826446	0.984529	0.941347	0.436681	2.87162	0.977995	0.445434	0.215054	0.97629	0.19084	0.993377	0.0948767
chr8-38010001-39010000	1.31076	0.456621	0.533944	0.945626	1.27005	0.37594	1.03359	0.890869	1.09739	0.593912	2.66393	2.3753	1.2945	0.209644	1.1811	1.01744	0.619835	1.11857	0.338001
chr8-39010001-40010000	0.509915	0.451807	0.551615	1.25	1.22302	0.18315	0.727273	1.42518	1.07198	0.988593	1.00402	1.12263	1.07349	0.729927	0.851064	1.26582	0.819672	0.565611	1.06229
chr8-40010001-41010000	0.714286	0.422535	0.607903	1.82232	0.662691	1.05634	1.61443	1.10132	1.01652	1.93349	1.22951	0.41425	0.798085	1.68675	1.83673	1.17474	1.50215	1.6129	1.15053
chr8-41010001-42010000	0.90715	1.19522	0.915332	2.9484	0.864198	1.45191	1.33929	0.894855	0.78637	0.758621	0.587084	0.0769823	0.995406	0.220751	0.575816	1.32939	0.796813	0.570776	0.653595
chr8-46838888-47838887	2.95047	0.840336	0.933852	1.78571	1.71391	1.91939	1.30475	1.07066	1.68539	0.879121	1.88285	1.84295	1.53349	2.23881	2.00445	1.1236	1.43737	1.94286	2.38876
chr8-48838888-49838887	1.53257	1.87919	1.25647	0.660793	1.37931	0.94518	1.0453	1.19332	1.39665	0.739645	0.625	0.74813	0.324149	0.653595	0.2079	0	1.07527	1.08932	1.15385
chr8-49838888-50838887	1.58557	1.64474	1.34387	0.728155	0.414365	0.897666	0.823422	0.735294	0.589102	1.55763	0.652174	1.13438	0.740132	1.16822	0.194175	0.156495	2.52874	0.719424	1.88768
chr8-50838888-51838887	1.93157	0.601504	2.14345	1.14679	2.45842	1.31086	1.23928	1.63043	1.4218	1.39535	0.400802	1.08153	1.38169	0.717703	1.34831	0.155039	2.3753	0.843373	1.66429
chr8-51838888-52838887	1.86667	1.0574	1.15702	1.39535	1.0989	1.11111	1.02996	2.12264	0.769231	1.5873	1.2	1.2275	1.66251	0.217865	1.69133	0.328407	1.13122	1.22494	2.00904
chr8-52838888-53838887	0.687679	0.84507	1.06732	2.54042	0.985222	0.396825	0.513259	1.11607	0.865801	0.77101	0.819672	1.04257	0.858704	0.852878	0.8	0.462963	1.96078	0.8	1.26582
chr8-53838888-54838887	1.41881	1.16959	0.725689	1.77778	0.972898	0.932836	0.971731	1.90476	0.567376	0.931677	0.787402	0.887097	0.554675	0.226244	1.48305	0.275103	0.879121	1.06635	1.25543
chr8-54838888-55838887	1.15385	1.68067	1.34387	0.884956	0.983146	1.14504	1.02804	0.46729	2.14592	1.41159	0.572519	0.41425	1.06209	2.04545	1.02459	0.603318	0.833333	1.81818	1.73829
chr8-55838888-56838887	0.944882	1.98864	1.07941	1.02564	0.745763	1.52091	1.35993	1.62791	1.26582	1.11576	1.63265	0.96463	2.12072	1.38249	1.27932	0.792393	1.25786	0.7431	2.99807
chr8-56838888-57838887	0.439319	1.65913	1.4275	2.97483	0.985545	0.891266	1.2334	0.641026	1.6369	1.01744	1.63599	1.89769	2.3539	1.9802	0.638298	0.45045	1.91388	1.85615	2.14808
chr8-57838888-58838887	0.687285	0.721501	1.27436	2.1327	0.612662	1.14504	1.41777	1.17647	1.54083	1.14531	1.55945	1.19149	1.51878	2.32558	1.71306	0.597907	1.40187	1.03687	1.91113
chr8-58838888-59838887	0.927441	1.38037	1.41398	1.24688	0.572246	1.37525	0.900901	1.15207	2.14592	0.713719	1.68776	0.851789	1.34387	0.911162	0.21978	0.653595	1.0989	1.27168	1.57699
chr8-59838888-60838887	1.87713	1.21766	0.752445	1.71569	1.21951	1.32576	1.63934	0.230947	1.85185	1.22794	1.48305	1.10638	1.53349	2.38095	1.2285	0.819672	0.454545	1.25285	2.58321
chr8-60838888-61838887	1.05205	0.886263	0.947119	0.518135	1.02529	0.578035	1.10497	0.932401	1.90058	1.13636	1.25786	0.851789	0.848176	0.471698	1.33333	0.934579	0.672646	0.552486	1.09127
chr8-61838888-62838887	0.85883	0.839161	1.7282	1.70316	0.747283	1.47874	0.627803	1.41176	1.91257	0.878477	0.785855	0.892061	1.10149	0	0.2	0.489396	1.70316	1.78372	0.699301
chr8-62838888-63838887	1.21528	0.458716	1.20773	1.6317	0.875274	1.9084	1.02612	1.30208	0.293686	1.30814	1.35659	0.584795	1.07349	4.11311	0.863931	0.607903	1.32743	1.26147	1.27513
chr8-63838888-64838887	0.789177	1.03093	1.26084	0.968523	1.07143	0.95057	1.03578	2.63789	0.941915	1.49589	1.21457	0.86546	1.80033	3.01724	2.01207	1.79372	2.0316	1.6298	2.81558
chr8-64838888-65838887	1.42288	0.758725	1.05501	2.0202	1.14778	1.24113	2.08531	2.43309	1.7192	1.14679	0.638298	1.97425	2.28199	2.45098	1.0846	2.60337	1.51899	1.69875	4.41748
chr8-65838888-66838887	0.901857	1.16279	1.43655	2.04604	0.840336	0.94518	0.719424	1.76768	1.33929	0.82397	0.630252	1.10169	1.4827	0.226757	1.0917	1.09718	0.911162	1.13122	1.41326
chr8-66838888-67838887	1.14068	0.70922	1.58201	0.694444	0.769769	0.902527	1.53015	0.23753	1.11421	0.930565	0.39604	0.831255	0.844595	1.18765	0.653595	1.03093	1.81818	0.2331	1.66178
chr8-67838888-68838887	0.911162	1.70807	1.14242	0.662252	1.19718	1.52381	1.06952	0.845666	0.540541	1.00619	0.747664	1.28755	1.15132	0.719424	1.12108	0.648298	1.07296	0.358852	1.15998
chr8-68838888-69838887	1.25958	1.78306	0.801282	1.00251	1.11266	1.63043	1.33215	1.16822	1.31195	0.886263	1.56863	1.15894	1.41196	2.05011	1.06838	0.587372	1.41176	1.83599	2.56999
chr8-69838888-70838887	0.973654	1.64179	1.40406	2.20049	1.75084	1.9084	1.37694	1.36054	1.65289	1.64191	2.52101	1.90083	1.55844	0.995025	1.59453	1.65414	2.0595	1.26874	2.19675
chr8-70838888-71838887	1.70423	0.903614	0.734214	1.56658	1.50479	0.17452	0.912409	1.3544	1.0219	0.831444	1.03306	0.690846	1.5	1.59091	0.6	0.60423	2.23714	1.28655	2.3919
chr8-71838888-72838887	1.10314	3.04348	0.975244	0.722892	1.39706	1.48699	2.13358	2.43902	2.42424	0.601956	1.45228	0.463679	1.79299	2.06718	1.65094	1.61765	2.18341	1.64319	2.24719
chr8-72838888-73838887	1.45161	0.839161	1.49606	1.71569	1.83357	1.48423	1.66205	2.88889	1.63043	0.86072	1.07991	1.45175	1.99203	1.63551	1.57658	1.28	2.26337	1.89798	2.38322
chr8-73838888-74838887	1.13883	1.50376	1.45278	0	0.801068	0.526316	0.788177	0.907029	0.446429	1.34933	1.50538	0.855432	0.495458	0.737101	0.218818	1.23267	1.04384	0.745342	1.46987
chr8-74838888-75838887	0.700431	0.854701	1.02362	0.728155	1.12518	0.196078	1.3346	0.683371	1.28755	0.664697	0.617284	1.47955	1.82927	2.8436	0.869565	0.907716	1.15473	0.747863	2.23992
chr8-75838888-76838887	1.40371	0.833333	1.29474	1.83908	1.48515	2.38971	2.45678	1.99501	0.978793	1.64577	3.90805	1.50502	1.85497	1.69082	2.3913	1.35747	0.604839	1.37615	2.03575
chr8-76838888-77838887	1.31219	0.878477	1.66667	2.42718	1.9245	2.07156	2.0202	2.52294	1.87207	1.9685	1.89873	1.71674	2.9316	4.63415	2.2779	2.20126	2.25564	1.79426	2.8122
chr8-77838888-78838887	1.17515	0.461538	0.936768	1.56658	1.47679	1.8315	1.8936	2.46914	1.86047	1.41791	2.23714	1.04439	2.56637	1.8018	2.1097	1.55039	1.12108	2.73484	2.11437
chr8-78838888-79838887	1.21816	0.902256	1.06908	0.767263	1.32353	0.604839	1.0929	1.50376	1.22888	0.898876	1.64609	0.949094	0.90312	0.724638	0.845666	0.622084	1.90275	1.06635	1.40164
chr8-79838888-80838887	1.67504	0.973574	1.29081	1.65485	1.31195	0.739372	0.531915	0.692841	1.1611	0.720461	0.614754	0.841751	0.644641	0.246305	0.4158	0.961538	0.907029	1.14943	1.20538
chr8-80838888-81838887	0.810811	1.13636	1.59872	1.70732	0.531915	0.968992	0.552486	0.224719	0.806452	1.06952	2.24033	0.851064	1.08696	0.244499	0.204499	0.583942	0.40404	0.776053	1.22757
chr8-81838888-82838887	4.4711	1.62003	0.774593	0.746269	0.725689	0.345423	0.285171	0.879121	1.02639	1.66403	1.97628	1.13086	0.771208	0.712589	1.57658	0.764526	0.928074	0.694444	0.921234
chr8-82838888-83838887	1.57039	0.724638	1.02686	1.86916	0.968188	1.46252	1.69014	2.45098	1.39535	0.889968	1.14416	1.51246	1.87234	0.954654	1.93966	1.13636	2.40385	1.0158	2.11132
chr8-83838888-84838887	1.89415	1.51057	1.49961	1.65877	1.84638	4.38247	3.26864	4.32692	2.24719	1.24792	1.76471	1.21739	3.55286	4.80549	2.80778	1.77134	2.90828	1.88917	3.59783
chr8-84838888-85838887	1.56503	1.66415	1.16099	1.17925	1.43062	4.66531	1.12888	3.11751	2.01238	0.766871	0.835073	2.24719	2.15703	2.89157	1.8018	2.49221	2.13675	2.40674	3.02734
